village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET,slope_radians,landslide_exposure,slope_risk_class,total_population,total_households,sc_st_population_share_pct,population_density_per_ha,geo_area_ha,pct_net_sown,irrigation_coverage_pct,road_connectivity_score,drainage_quality_score,nearest_town_dist_km,slope_x_lineament,slope_x_rain,elevation_x_slope,drainage_x_slope,bare_slope_risk,forest_protection,rain_per_slope
521024,Sompura,Dabhoi,22.025399,73.498561,2.35,2.82,3.29,97.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.59,0.212057504117311,590.0,Gentle,581.0,131.0,26.16,2.728,213.0,90.14,100.0,2,0,12.0,13.0005,13083.119999999999,1184.625,0.0,34.263,0.19183673469387755,87.90204081632653
521030,Jesangpura,Dabhoi,22.019937,73.480743,11.78,0.0,46.46,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.576,0.212057504117311,576.0,Gentle,102.0,24.0,100.0,0.343,297.0,41.41,100.0,2,0,12.0,13.0005,13148.730000000001,1123.875,0.0,0.0,0.9616326530612245,88.34285714285714
521027,Sanor,Dabhoi,22.01772,73.454152,0.0,12.09,0.78,110.0,15.3,176.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.32,Structural/Denudational Hill,1098.4,0.001,0,0.668,0.2670353755551324,668.0,Moderate,1258.0,296.0,39.9,1.972,638.0,87.13,100.0,2,0,23.0,20.196,16805.52,1683.0,0.015300000000000001,184.977,0.0,71.32467532467533
521031,Bhalodra,Dabhoi,22.010556,73.493043,0.0,28.39,0.0,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1073.2,0.0,0,0.613,0.22776546738526,613.0,Gentle,657.0,137.0,57.69,1.413,465.0,71.61,100.0,2,0,25.0,14.876999999999999,14005.260000000002,1272.375,0.0,370.4895,0.0,81.61216730038024
521028,Mandva,Dabhoi,22.001965,73.434328,0.0,0.0,0.0,95.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1094.8,0.0,0,0.616,0.22776546738526,616.0,Gentle,2792.0,627.0,29.12,2.405,1161.0,74.53,100.0,3,0,20.0,14.876999999999999,14287.14,1239.75,0.0,0.0,0.0,83.25475285171102
521033,Gamdi,Dabhoi,21.999967,73.472539,0.0,0.0,18.34,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.584,0.2042035224833365,584.0,Gentle,138.0,29.0,92.03,0.407,339.0,81.66,61.59,2,1,23.0,12.168,12682.8,1053.0,0.0117,0.0,0.0,91.86440677966102
521029,Fulwadi,Dabhoi,22.007016,73.452339,0.0,24.53,21.03,102.5,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.627,0.2356194490192344,627.0,Gentle,593.0,125.0,61.55,1.382,429.0,50.47,100.0,3,0,20.0,15.93,14828.400000000001,1383.75,0.0135,331.15500000000003,0.0,80.76470588235296
521034,Chandod,Dabhoi,21.991799,73.460127,0.0,69.23,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.594,0.212057504117311,594.0,Gentle,3019.0,742.0,14.87,46.446,65.0,24.62,100.0,3,1,20.0,13.0005,13192.47,1123.875,0.012150000000000001,841.1445000000001,0.0,88.63673469387754
521219,Nana Karala,Sinor,22.018617,73.417563,0.0,1.48,1.85,107.5,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1096.6,0.05,0,0.648,0.2513274122871834,648.0,Gentle,1173.0,244.0,41.77,2.168,541.0,93.35,79.21,1,2,14.0,18.0,15791.039999999999,1548.0,0.7200000000000001,21.312,0.0,75.62758620689655
521234,Satisana,Sinor,22.001769,73.406543,0.0,1.94,7.6,105.0,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1098.4,0.0,0,0.648,0.2513274122871834,648.0,Gentle,937.0,208.0,49.63,1.396,671.0,83.61,71.3,3,2,16.0,18.0,15816.960000000001,1512.0,0.0,27.936,0.0,75.75172413793103
521032,Baglipura,Dabhoi,22.003732,73.504446,0.0,4.44,6.67,97.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1078.6,0.0,0,0.604,0.2199114857512855,604.0,Gentle,422.0,82.0,6.16,4.637,91.0,88.89,100.0,2,0,20.0,13.986,13590.359999999999,1228.5,0.0,55.944,0.0,84.92913385826772
520985,Bhimpura Kukad,Dabhoi,22.139255,73.508042,0.0,15.34,5.86,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.574,0.196349540849362,574.0,Gentle,1347.0,319.0,54.86,2.026,665.0,73.68,81.63,2,0,10.0,11.25,12255.750000000002,984.375,0.01125,172.575,0.0,95.98237885462557
520984,Karnet,Dabhoi,22.114336,73.484308,0.65,7.04,5.22,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.574,0.196349540849362,574.0,Gentle,2044.0,415.0,74.02,2.668,766.0,75.88,85.91,1,0,8.0,11.25,12296.25,984.375,0.01125,79.2,0.05726872246696035,96.29955947136564
520983,Boriyad,Dabhoi,22.120655,73.460479,1.23,9.2,3.68,95.0,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.595,0.212057504117311,595.0,Gentle,1024.0,226.0,70.7,3.151,325.0,64.11,52.15,2,2,3.0,13.0005,13367.43,1154.25,0.012150000000000001,111.78,0.10040816326530612,89.81224489795919
520988,Dharmpuri,Dabhoi,22.10525,73.445468,0.0,1.77,4.64,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1116.4,0.0,0,0.599,0.212057504117311,599.0,Gentle,1732.0,390.0,57.45,1.912,906.0,83.33,53.11,3,2,4.0,13.0005,13564.260000000002,1123.875,0.0,21.5055,0.0,91.13469387755103
520986,Juni Mangrol,Dabhoi,22.104319,73.475881,0.0,4.5,0.9,90.0,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.595,0.212057504117311,595.0,Gentle,475.0,102.0,23.79,2.14,222.0,63.51,100.0,2,0,7.0,13.0005,13279.95,1093.5,0.012150000000000001,54.675000000000004,0.0,89.22448979591837
251213,Dabhoi,Dabhoi,22.132821,73.43051,0.0,2.89,4.495,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1103.8,0.0,0,0.597,0.212057504117311,597.0,Gentle,51240.0,10259.0,,,0.0,,,0,0,0.0,13.0005,13411.17,1123.875,0.0,35.1135,0.0,90.10612244897959
521017,Kayavarohan,Dabhoi,22.075851,73.250283,1.67,2.98,3.9,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.605,0.2199114857512855,605.0,Gentle,8409.0,1899.0,34.37,2.502,3361.0,91.46,100.0,3,1,18.0,13.986,13862.52,1197.0,0.0126,37.548,0.131496062992126,86.62992125984253
520995,Puniyad,Dabhoi,22.100616,73.213227,2.89,1.99,4.88,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.614,0.22776546738526,614.0,Gentle,1544.0,322.0,34.72,2.792,553.0,90.24,80.16,2,2,13.0,14.876999999999999,14522.04,1272.375,0.01305,25.9695,0.21977186311787072,84.62357414448668
520992,Kothara,Dabhoi,22.101065,73.306994,0.0,5.85,4.68,92.5,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.584,0.2042035224833365,584.0,Gentle,824.0,185.0,60.44,1.93,427.0,88.99,78.95,2,0,15.0,12.168,12640.68,1082.25,0.0117,68.445,0.0,91.55932203389833
520990,Sathod,Dabhoi,22.088947,73.380113,0.72,2.71,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.594,0.212057504117311,594.0,Gentle,3682.0,788.0,46.44,2.039,1806.0,96.46,91.85,3,0,5.0,13.0005,13236.210000000001,1123.875,0.012150000000000001,32.9265,0.05877551020408163,88.93061224489797
520997,Sultanpura,Dabhoi,22.081722,73.275647,0.0,12.1,4.03,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.605,0.2199114857512855,605.0,Gentle,559.0,111.0,48.48,2.254,248.0,83.87,100.0,2,0,18.0,13.986,13703.759999999998,1197.0,0.0126,152.45999999999998,0.0,85.63779527559055
520996,Fofaliya,Dabhoi,22.077858,73.207523,0.0,6.61,4.41,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1125.4,0.001,0,0.621,0.22776546738526,621.0,Gentle,985.0,199.0,37.56,2.165,455.0,88.11,62.5,1,2,13.0,14.876999999999999,14686.470000000001,1272.375,0.01305,86.26050000000001,0.0,85.58174904942966
521015,Pisai,Dabhoi,22.065104,73.353468,0.0,7.49,5.29,97.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1102.0,0.0,0,0.607,0.2199114857512855,607.0,Gentle,1396.0,326.0,44.48,2.053,680.0,87.22,100.0,2,1,12.0,13.986,13885.199999999999,1228.5,0.0,94.374,0.0,86.7716535433071
521014,Shirola,Dabhoi,22.056849,73.383541,0.0,0.0,12.66,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1118.2,0.0,0,0.63,0.2356194490192344,630.0,Gentle,1599.0,356.0,23.7,2.596,616.0,87.34,100.0,3,2,9.0,15.93,15095.7,1350.0,0.0,0.0,0.0,82.22058823529413
521016,Karmal,Dabhoi,22.058746,73.302368,0.0,7.19,5.23,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1111.0,0.0,0,0.598,0.212057504117311,598.0,Gentle,1401.0,333.0,47.39,3.052,459.0,87.58,100.0,2,2,14.0,13.0005,13498.65,1123.875,0.0,87.3585,0.0,90.6938775510204
521018,Lingsthali,Dabhoi,22.042229,73.252039,0.0,7.19,3.25,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1107.4,0.0,0,0.639,0.2434734306532089,639.0,Gentle,1935.0,447.0,43.93,2.245,862.0,89.56,90.67,1,1,26.0,17.019,15448.230000000001,1429.875,0.0,100.3005,0.0,78.81850533807831
521019,Bananj,Dabhoi,22.024348,73.233382,0.0,2.63,14.32,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.617,0.22776546738526,617.0,Gentle,835.0,197.0,62.87,1.998,418.0,83.05,100.0,2,0,14.0,14.876999999999999,14357.61,1272.375,0.0,34.3215,0.0,83.66539923954373
521143,Dhanora,Karjan,22.081782,73.187754,0.0,0.61,4.55,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1116.4,0.001,0,0.609,0.2199114857512855,609.0,Gentle,741.0,162.0,29.28,2.301,322.0,84.55,71.68,2,1,8.0,13.986,14066.640000000001,1197.0,0.0126,7.686,0.0,87.90551181102363
521144,Gandhara,Karjan,22.053571,73.215055,0.0,8.97,4.1,100.0,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1103.8,0.0,0,0.639,0.2434734306532089,639.0,Gentle,1828.0,413.0,33.04,2.344,780.0,85.64,90.57,3,1,9.0,17.019,15398.009999999998,1395.0,0.0,125.1315,0.0,78.56227758007118
521145,Ganpatpura,Karjan,22.055872,73.196843,0.0,4.01,3.76,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1111.0,0.0,0,0.64,0.2434734306532089,640.0,Gentle,1466.0,304.0,50.82,1.837,798.0,89.35,91.16,3,1,7.0,17.019,15498.449999999999,1429.875,0.0,55.939499999999995,0.0,79.07473309608541
521156,Dhavat,Karjan,22.033506,73.18218,0.0,0.94,4.01,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.629,0.2356194490192344,629.0,Gentle,2340.0,539.0,47.44,1.84,1272.0,86.56,81.83,3,1,6.0,15.93,14974.2,1350.0,0.0135,12.69,0.0,81.55882352941177
521157,Kurali,Karjan,22.024655,73.212051,0.0,0.34,4.74,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1121.8,0.05,0,0.642,0.2434734306532089,642.0,Gentle,1924.0,459.0,59.56,3.255,591.0,90.52,100.0,3,1,10.0,17.019,15649.109999999999,1429.875,0.6975,4.743,0.0,79.84341637010677
521158,Vemar,Karjan,22.001203,73.236051,0.0,2.3,4.5,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.595,0.212057504117311,595.0,Gentle,2655.0,570.0,52.32,2.541,1045.0,86.12,100.0,3,1,11.0,13.0005,13279.95,1123.875,0.012150000000000001,27.945,0.0,89.22448979591837
521160,Kasampur,Karjan,22.010784,73.197272,0.0,0.0,4.98,102.5,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1118.2,0.001,0,0.651,0.2513274122871834,651.0,Gentle,601.0,143.0,56.41,1.247,482.0,85.68,100.0,1,1,12.0,18.0,16102.080000000002,1476.0,0.014400000000000001,0.0,0.0,77.11724137931034
521159,Kothav,Karjan,22.000365,73.216065,0.0,6.92,4.15,107.5,14.85,171.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.29,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.66,0.2591813939211579,660.0,Gentle,998.0,198.0,33.07,1.976,505.0,87.94,100.0,2,1,10.0,19.1565,16444.89,1596.375,0.01485,102.762,0.0,74.07357859531774
521172,Nishaliya,Karjan,21.994476,73.203651,0.0,14.89,4.96,105.0,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.649,0.2513274122871834,649.0,Gentle,533.0,114.0,51.59,1.89,282.0,80.14,100.0,2,1,12.0,18.0,15920.64,1512.0,0.014400000000000001,214.41600000000003,0.0,76.24827586206897
521171,Choranda,Karjan,21.988212,73.178437,0.0,1.2,4.96,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.628,0.2356194490192344,628.0,Gentle,3674.0,731.0,23.84,3.016,1218.0,74.88,93.48,1,1,10.0,15.93,14901.3,1350.0,0.0135,16.2,0.0,81.16176470588235
521217,Sandha,Sinor,22.051567,73.333742,0.0,0.34,5.17,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1094.8,0.0,0,0.616,0.22776546738526,616.0,Gentle,714.0,165.0,41.88,2.462,290.0,84.48,78.37,1,2,12.0,14.876999999999999,14287.14,1272.375,0.0,4.437,0.0,83.25475285171102
521218,Damnagar,Sinor,22.048448,73.35436,0.0,0.0,4.88,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1093.0,0.05,0,0.586,0.2042035224833365,586.0,Gentle,587.0,134.0,42.25,1.784,329.0,87.5,89.86,2,0,12.0,12.168,12788.099999999999,1053.0,0.585,0.0,0.0,92.6271186440678
521216,Garadi,Sinor,22.046886,73.313492,0.0,0.79,5.79,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1109.2,0.0,0,0.618,0.22776546738526,618.0,Gentle,1223.0,242.0,12.76,3.227,379.0,87.11,90.94,2,2,10.0,14.876999999999999,14475.060000000001,1272.375,0.0,10.309500000000002,0.0,84.34980988593156
521215,Nana Habipura,Sinor,22.045817,73.288605,0.0,1.66,7.62,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1103.8,0.0,0,0.597,0.212057504117311,597.0,Gentle,771.0,171.0,43.06,2.394,322.0,89.4,100.0,2,2,20.0,13.0005,13411.17,1123.875,0.0,20.169,0.0,90.10612244897959
521225,Achisara,Sinor,22.032329,73.319689,0.0,8.06,3.69,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1111.0,0.0,0,0.629,0.2356194490192344,629.0,Gentle,937.0,212.0,45.57,1.28,732.0,86.89,81.45,2,2,20.0,15.93,14998.5,1350.0,0.0,108.81,0.0,81.69117647058823
521222,Puniyad,Sinor,22.034808,73.362022,0.0,2.2,4.69,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1103.8,0.0,0,0.597,0.212057504117311,597.0,Gentle,1426.0,343.0,45.65,2.088,683.0,82.87,87.46,1,2,13.0,13.0005,13411.17,1123.875,0.0,26.730000000000004,0.0,90.10612244897959
521221,Anandi,Sinor,22.027457,73.377876,0.0,14.78,3.17,97.5,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1096.6,0.0,0,0.627,0.2356194490192344,627.0,Gentle,1470.0,332.0,42.86,1.939,758.0,81.79,80.0,2,2,12.0,15.93,14804.099999999999,1316.25,0.0,199.53,0.0,80.63235294117646
521223,Bhekhada,Sinor,22.034538,73.340775,0.0,0.0,6.0,105.0,14.4,166.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.25,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.648,0.2513274122871834,648.0,Gentle,572.0,139.0,53.15,2.846,201.0,81.5,89.57,1,2,16.0,18.0,15842.880000000001,1512.0,0.0,0.0,0.0,75.87586206896552
521214,Timbarva,Sinor,22.02638,73.271644,0.0,0.71,4.38,102.5,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1107.4,0.05,0,0.629,0.2356194490192344,629.0,Gentle,2047.0,504.0,47.19,1.32,1551.0,87.43,73.75,2,2,24.0,15.93,14949.900000000001,1383.75,0.675,9.584999999999999,0.0,81.4264705882353
521224,Chhanbhoi,Sinor,22.018022,73.343451,0.0,3.82,5.15,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1112.8,0.0,0,0.598,0.212057504117311,598.0,Gentle,817.0,203.0,62.79,1.559,524.0,78.82,92.01,1,2,16.0,13.0005,13520.52,1123.875,0.0,46.413,0.0,90.84081632653061
521231,Avakhal,Sinor,22.0029,73.3245,0.0,2.31,4.02,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.598,0.212057504117311,598.0,Gentle,3162.0,753.0,45.51,2.353,1344.0,83.1,94.18,3,2,19.0,13.0005,13476.78,1123.875,0.012150000000000001,28.0665,0.0,90.54693877551021
521232,Malpur,Sinor,22.006701,73.353646,0.0,1.74,2.6,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1116.4,0.0,0,0.641,0.2434734306532089,641.0,Gentle,1179.0,246.0,46.99,2.557,461.0,88.94,79.27,3,2,18.0,17.019,15573.78,1429.875,0.0,24.273,0.0,79.4590747330961
521226,Tarva,Sinor,22.00933,73.267989,0.0,0.57,4.79,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1107.4,0.002,0,0.639,0.2434734306532089,639.0,Gentle,808.0,179.0,68.32,1.548,522.0,83.52,100.0,2,2,25.0,17.019,15448.230000000001,1429.875,0.027899999999999998,7.951499999999999,0.0,78.81850533807831
521233,Segva,Sinor,22.006763,73.374721,0.0,0.79,4.33,100.0,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1111.0,0.0,0,0.629,0.2356194490192344,629.0,Gentle,1414.0,308.0,48.16,3.121,453.0,72.64,86.72,3,2,14.0,15.93,14998.5,1350.0,0.0,10.665000000000001,0.0,81.69117647058823
521230,Sadhli,Sinor,21.990856,73.297683,0.0,0.88,4.15,107.5,14.85,171.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.29,Alluvial Plain / Valley Fill,1111.0,0.001,0,0.66,0.2591813939211579,660.0,Gentle,6269.0,1284.0,23.91,5.533,1133.0,89.4,95.55,3,2,20.0,19.1565,16498.35,1596.375,0.01485,13.068,0.0,74.31438127090301
521108,Sampla,Padra,22.092733,72.917623,0.0,3.1,3.44,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.596,0.212057504117311,596.0,Gentle,1449.0,310.0,16.7,1.664,871.0,85.65,46.92,2,1,9.0,13.0005,13345.560000000001,1123.875,0.012150000000000001,37.665,0.0,89.66530612244898
521107,Shanpur,Padra,22.104415,72.950166,0.0,2.12,4.05,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.595,0.212057504117311,595.0,Gentle,1367.0,277.0,11.85,2.639,518.0,85.33,11.31,2,1,16.0,13.0005,13236.210000000001,1123.875,0.0,25.758000000000003,0.0,88.93061224489797
521090,Kanzat,Padra,22.108455,72.889902,8.48,1.78,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.593,0.2199114857512855,593.0,Gentle,4659.0,1005.0,6.48,6.373,731.0,87.55,62.5,3,1,10.0,13.986,13771.8,1197.0,0.0126,22.428,0.667716535433071,86.06299212598425
521110,Bhanpur,Padra,22.090872,72.938779,0.0,0.64,4.46,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.607,0.2199114857512855,607.0,Gentle,801.0,164.0,2.12,2.543,315.0,89.49,60.85,2,1,14.0,13.986,13885.199999999999,1197.0,0.0126,8.064,0.0,86.7716535433071
521111,Vanchhara,Padra,22.075925,72.949723,0.0,3.61,5.36,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.605,0.2199114857512855,605.0,Gentle,1460.0,315.0,34.86,1.7,859.0,84.63,13.76,2,1,18.0,13.986,13635.72,1197.0,0.0126,45.486,0.0,85.21259842519686
521109,Danoli,Padra,22.069706,72.919621,0.0,2.9,4.36,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.596,0.212057504117311,596.0,Gentle,1017.0,232.0,9.14,2.11,482.0,82.16,30.38,2,1,12.0,13.0005,13367.43,1123.875,0.012150000000000001,35.235,0.0,89.81224489795919
521118,Nedra,Padra,22.052913,72.928131,0.0,7.28,5.56,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.606,0.2199114857512855,606.0,Gentle,1030.0,226.0,39.42,1.876,549.0,87.16,78.02,2,1,18.0,13.986,13749.12,1197.0,0.0126,91.728,0.0,85.92125984251969
521227,Tinglod,Sinor,21.990449,73.25099,0.0,0.43,1.93,97.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.597,0.212057504117311,597.0,Gentle,819.0,194.0,44.2,1.754,467.0,87.15,100.0,3,2,14.0,13.0005,13389.300000000001,1184.625,0.012150000000000001,5.2245,0.0,89.95918367346938
521122,Abhara,Karjan,22.088832,73.023087,0.0,4.55,4.86,102.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.639,0.2434734306532089,639.0,Gentle,1059.0,245.0,61.66,1.629,650.0,85.58,88.65,2,2,10.0,17.019,15372.9,1429.875,0.013949999999999999,63.4725,0.0,78.43416370106762
521142,Kandari,Karjan,22.080348,73.151713,0.0,7.0,5.24,107.5,13.95,161.2,Deccan Trap Basalt,Deep Black Cotton Soil,1.22,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.64,0.2434734306532089,640.0,Gentle,4295.0,973.0,46.87,2.688,1598.0,87.0,100.0,3,1,4.0,17.019,15473.34,1499.625,0.013949999999999999,97.64999999999999,0.0,78.94661921708186
521132,Kurai,Karjan,22.077144,73.102052,0.0,0.0,4.94,102.5,13.5,156.0,Deccan Trap Basalt,Deep Black Cotton Soil,1.18,Alluvial Plain / Valley Fill,1096.6,0.0,0,0.627,0.2356194490192344,627.0,Gentle,1473.0,344.0,60.9,1.796,820.0,77.87,85.57,2,1,3.0,15.93,14804.099999999999,1383.75,0.0,0.0,0.0,80.63235294117646
521134,Handod,Karjan,22.074506,73.054631,0.0,2.36,4.03,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1105.6,0.0,0,0.597,0.212057504117311,597.0,Gentle,2095.0,466.0,30.69,2.054,1020.0,87.03,80.14,2,0,6.0,13.0005,13433.039999999999,1123.875,0.0,28.674,0.0,90.25306122448978
521133,Khandha,Karjan,22.070567,73.073476,0.0,2.2,1.74,92.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.606,0.2199114857512855,606.0,Gentle,1362.0,259.0,23.42,1.694,804.0,81.48,71.02,2,0,4.0,13.986,13771.8,1165.5,0.0,27.720000000000002,0.0,86.06299212598425
521136,Chorbhuj,Karjan,22.061192,73.010019,0.0,4.96,5.21,92.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.606,0.2199114857512855,606.0,Gentle,1128.0,254.0,28.99,1.332,847.0,87.89,81.27,2,1,12.0,13.986,13726.44,1165.5,0.0126,62.495999999999995,0.0,85.77952755905513
