village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,pct_non_agri_builtup,irrigation_coverage_pct,cover_management_index_C_proxy,slope_deg_EXTERNAL_TOFILL,slope_length_m_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,soil_erodibility_K_EXTERNAL_TOFILL,rainfall_erosivity_R_EXTERNAL_TOFILL,support_practice_P_EXTERNAL_TOFILL,erosion_risk_score_TARGET,slope_steepness,rainfall_erosivity_calc,soil_resistance,vegetation_cover,bare_soil_ratio,erosion_risk_category
519943,Vyankatpura,Vaghodia,22.404352,73.368516,496.0,0.0,0.2,65.66,0.0,0.0,23.23,95.38,0.199,13.5,212.0,Alluvial Loamy Soil,0.306,474.5,0.9,0.98,0.2334453638559054,474.5,3.1645569620253164,0.0,0.2,Very High
519945,Rahkui,Vaghodia,22.408263,73.335659,305.0,0.0,2.96,79.28,0.0,6.25,11.51,62.24,0.274,13.5,212.0,Alluvial Loamy Soil,0.312,473.1,0.75,0.98,0.2334453638559054,473.1,3.1055900621118013,6.25,2.96,Very High
519946,Ganeshpura,Vaghodia,22.402363,73.274967,589.0,0.0,0.0,81.66,0.0,5.09,13.24,51.98,0.253,12.6,201.2,Alluvial Loamy Soil,0.309,472.5,0.75,0.98,0.21814324139654254,472.5,3.134796238244514,5.09,0.0,Very High
519944,Amrutpura,Vaghodia,22.398513,73.352163,262.0,0.0,1.9,59.7,0.0,3.42,34.98,100.0,0.201,12.15,195.8,Alluvial Loamy Soil,0.316,472.5,0.9,0.98,0.21047175982130567,472.5,3.067484662576687,3.42,1.9,Very High
519947,Bhaniyara,Vaghodia,22.393587,73.264179,692.0,0.0,2.45,86.58,0.0,5.05,5.92,55.83,0.289,12.15,195.8,Alluvial Loamy Soil,0.314,470.5,0.75,0.98,0.21047175982130567,470.5,3.0864197530864197,5.05,2.45,Very High
519954,Jafarpura,Vaghodia,22.389601,73.367701,146.0,0.0,7.48,78.23,0.0,10.2,4.08,100.0,0.317,12.6,201.2,Alluvial Loamy Soil,0.316,469.2,0.75,0.98,0.21814324139654254,469.2,3.067484662576687,10.2,7.48,Very High
519952,Intoli,Vaghodia,22.38544,73.332133,226.0,0.0,6.17,78.41,0.0,11.89,3.52,56.18,0.309,12.6,201.2,Alluvial Loamy Soil,0.308,465.3,0.75,0.98,0.21814324139654254,465.3,3.144654088050314,11.89,6.17,Very High
519953,Rasulabad,Vaghodia,22.379755,73.345826,1043.0,0.0,0.0,89.64,0.0,0.38,7.68,48.18,0.269,11.7,190.4,Alluvial Loamy Soil,0.304,469.9,0.75,0.98,0.20278729535651246,469.9,3.1847133757961785,0.38,0.0,Very High
519957,Rayan Talavadi,Vaghodia,22.369731,73.378642,654.0,0.0,1.37,66.26,0.0,4.58,27.79,59.91,0.218,12.15,195.8,Alluvial Loamy Soil,0.314,466.6,0.9,0.98,0.21047175982130567,466.6,3.0864197530864197,4.58,1.37,Very High
519948,Bhaupura,Vaghodia,22.379426,73.279252,324.0,0.0,9.29,82.97,0.0,4.02,3.41,69.03,0.339,13.05,206.6,Alluvial Loamy Soil,0.307,473.8,0.75,0.98,0.2258012668691037,473.8,3.1545741324921135,4.02,9.29,Very High
519951,Sakariya,Vaghodia,22.370251,73.321545,423.0,0.0,1.66,86.73,0.0,5.21,6.4,65.57,0.283,12.15,195.8,Alluvial Loamy Soil,0.317,471.2,0.75,0.98,0.21047175982130567,471.2,3.058103975535168,5.21,1.66,Very High
519949,Kumetha,Vaghodia,22.36591,73.282281,775.0,0.0,4.52,84.39,0.0,3.48,6.84,61.16,0.299,12.15,195.8,Alluvial Loamy Soil,0.311,471.8,0.75,0.98,0.21047175982130567,471.8,3.115264797507788,3.48,4.52,Very High
519958,Morlipura,Vaghodia,22.361659,73.295115,394.0,0.0,2.54,84.99,0.0,5.09,6.62,85.63,0.285,13.5,212.0,Alluvial Loamy Soil,0.307,472.5,0.75,0.98,0.2334453638559054,472.5,3.1545741324921135,5.09,2.54,Very High
519962,Raval,Vaghodia,22.347207,73.346467,1238.0,0.0,2.18,79.82,0.0,4.6,13.4,100.0,0.266,13.5,212.0,Alluvial Loamy Soil,0.311,475.8,0.75,0.98,0.2334453638559054,475.8,3.115264797507788,4.6,2.18,Very High
519963,Sanoli,Vaghodia,22.346867,73.382726,1033.0,0.0,0.19,86.35,0.0,6.39,7.07,44.96,0.27,13.05,206.6,Alluvial Loamy Soil,0.31,472.5,0.75,0.98,0.2258012668691037,472.5,3.125,6.39,0.19,Very High
519961,Nimetha,Vaghodia,22.346736,73.31377,1346.0,0.0,0.0,91.23,0.0,7.36,1.41,75.47,0.285,13.95,217.4,Alluvial Loamy Soil,0.311,473.8,0.75,0.98,0.24107506083303862,473.8,3.115264797507788,7.36,0.0,Very High
519960,Jesangpura,Vaghodia,22.337236,73.288132,265.0,0.0,0.75,82.33,0.0,5.26,7.52,66.67,0.262,12.6,201.2,Alluvial Loamy Soil,0.315,469.9,0.75,0.98,0.21814324139654254,469.9,3.0769230769230766,5.26,0.75,Very High
519978,Chipad,Vaghodia,22.331109,73.336834,478.0,0.0,1.26,88.7,0.0,5.02,5.02,54.48,0.285,14.85,228.2,Alluvial Loamy Soil,0.318,475.8,0.75,0.98,0.2562893731329966,475.8,3.048780487804878,5.02,1.26,Very High
519984,Gajadra,Vaghodia,22.320324,73.360103,864.0,0.0,1.51,88.64,0.0,9.85,0.0,40.52,0.294,13.05,206.6,Alluvial Loamy Soil,0.312,475.1,0.75,0.98,0.2258012668691037,475.1,3.1055900621118013,9.85,1.51,Very High
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,238.0,0.0,1.67,75.73,0.0,5.86,16.74,44.2,0.251,12.15,195.8,Alluvial Loamy Soil,0.314,471.8,0.75,0.98,0.21047175982130567,471.8,3.0864197530864197,5.86,1.67,Very High
519959,Sikandarpura,Vaghodia,22.333964,73.270463,161.0,0.0,0.62,78.26,0.0,5.59,15.53,69.84,0.249,13.05,206.6,Alluvial Loamy Soil,0.318,469.2,0.75,0.98,0.2258012668691037,469.2,3.048780487804878,5.59,0.62,Very High
519982,Shripore Timbi,Vaghodia,22.316,73.300323,481.0,0.0,1.66,33.26,0.0,4.57,60.5,31.25,0.122,13.95,217.4,Alluvial Loamy Soil,0.32,477.1,0.9,0.98,0.24107506083303862,477.1,3.0303030303030303,4.57,1.66,Very High
519977,Khandha,Vaghodia,22.325434,73.374753,385.0,0.0,1.94,90.58,0.0,6.37,1.11,15.29,0.299,13.05,206.6,Alluvial Loamy Soil,0.314,475.8,0.75,0.98,0.2258012668691037,475.8,3.0864197530864197,6.37,1.94,Very High
519976,Nava Ajva,Vaghodia,22.323725,73.395499,639.0,0.0,2.35,86.07,0.0,5.01,6.57,7.27,0.287,12.6,201.2,Alluvial Loamy Soil,0.305,471.8,0.75,0.98,0.21814324139654254,471.8,3.1746031746031744,5.01,2.35,Very High
519980,Bakrol,Vaghodia,22.323132,73.284063,680.0,0.0,0.88,90.88,0.0,3.53,4.71,50.16,0.286,13.5,212.0,Alluvial Loamy Soil,0.315,474.5,0.75,0.98,0.2334453638559054,474.5,3.0769230769230766,3.53,0.88,Very High
520006,Ropa,Vaghodia,22.267676,73.333045,173.0,0.0,2.31,84.39,0.0,4.62,8.67,61.64,0.281,12.15,195.8,Alluvial Loamy Soil,0.301,478.4,0.75,0.98,0.21047175982130567,478.4,3.215434083601286,4.62,2.31,Very High
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,219.0,0.0,0.0,89.95,0.0,5.02,5.02,51.27,0.277,13.95,217.4,Alluvial Loamy Soil,0.311,475.8,0.75,0.98,0.24107506083303862,475.8,3.115264797507788,5.02,0.0,Very High
519981,Hanumanpura,Vaghodia,22.315167,73.270079,251.0,0.0,0.0,84.06,0.0,5.58,10.36,52.13,0.261,12.15,195.8,Alluvial Loamy Soil,0.314,475.1,0.75,0.98,0.21047175982130567,475.1,3.0864197530864197,5.58,0.0,Very High
520000,Alva,Vaghodia,22.308185,73.32646,649.0,0.0,3.4,87.5,0.0,4.63,4.48,70.55,0.3,12.6,201.2,Alluvial Loamy Soil,0.311,472.5,0.75,0.98,0.21814324139654254,472.5,3.115264797507788,4.63,3.4,Very High
520001,Amodar,Vaghodia,22.298566,73.303627,335.0,0.0,1.19,86.61,0.0,4.76,7.44,100.0,0.278,13.95,217.4,Alluvial Loamy Soil,0.307,469.9,0.75,0.98,0.24107506083303862,469.9,3.1545741324921135,4.76,1.19,Very High
520007,Limda,Vaghodia,22.283762,73.362083,875.0,0.0,1.14,94.06,0.0,4.8,0.0,58.32,0.3,10.8,179.6,Alluvial Loamy Soil,0.294,476.4,0.75,0.98,0.18738131458572463,476.4,3.2894736842105265,4.8,1.14,Very High
519999,Kamlapura,Vaghodia,22.287513,73.334125,289.0,0.0,1.38,92.39,0.0,4.5,1.73,63.67,0.296,12.15,195.8,Alluvial Loamy Soil,0.305,473.8,0.75,0.98,0.21047175982130567,473.8,3.1746031746031744,4.5,1.38,Very High
519998,Dattapura,Vaghodia,22.290134,73.350391,131.0,0.0,0.72,74.82,11.51,3.6,9.35,48.08,0.305,12.15,195.8,Alluvial Loamy Soil,0.305,472.5,0.75,0.98,0.21047175982130567,472.5,3.1746031746031744,3.6,12.23,Very High
520003,Pipaliya,Vaghodia,22.286007,73.31567,634.0,0.0,1.89,87.7,0.0,5.36,5.05,16.01,0.288,11.7,190.4,Alluvial Loamy Soil,0.309,469.9,0.75,0.98,0.20278729535651246,469.9,3.134796238244514,5.36,1.89,Very High
520002,Pavlepur,Vaghodia,22.284299,73.289908,668.0,0.0,4.19,86.55,0.0,2.84,4.63,62.18,0.302,12.15,195.8,Alluvial Loamy Soil,0.307,471.8,0.75,0.98,0.21047175982130567,471.8,3.1545741324921135,2.84,4.19,Very High
520008,Madheli,Vaghodia,22.265344,73.374207,877.0,0.0,1.82,89.05,0.0,4.68,4.45,33.29,0.291,11.7,190.4,Alluvial Loamy Soil,0.304,477.7,0.75,0.98,0.20278729535651246,477.7,3.1847133757961785,4.68,1.82,Very High
520004,Umarva,Vaghodia,22.269155,73.310472,660.0,0.0,2.12,91.52,0.0,3.64,2.73,74.5,0.299,13.05,206.6,Alluvial Loamy Soil,0.308,473.8,0.75,0.98,0.2258012668691037,473.8,3.144654088050314,3.64,2.12,Very High
520005,Mastupura,Vaghodia,22.258596,73.318803,236.0,0.0,2.53,83.12,0.0,6.33,8.02,84.26,0.282,12.15,195.8,Alluvial Loamy Soil,0.291,478.4,0.75,0.98,0.21047175982130567,478.4,3.3222591362126246,6.33,2.53,Very High
520019,Falod,Vaghodia,22.251891,73.393337,370.0,0.0,2.7,85.41,0.0,5.95,5.95,47.47,0.289,13.5,212.0,Alluvial Loamy Soil,0.321,481.6,0.75,0.98,0.2334453638559054,481.6,3.021148036253776,5.95,2.7,Very High
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,10.8,179.6,Alluvial Loamy Soil,0.308,473.1,0.9,0.02,0.18738131458572463,473.1,3.144654088050314,4.495,2.8899999999999997,Low
519906,Nandesari,Vadodara Rural,22.41435,73.095614,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519909,Bajwa,Vadodara Rural,22.366252,73.140935,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519907,Ranoli,Vadodara Rural,22.398552,73.131306,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519908,Karachiya,Vadodara Rural,22.379471,73.131637,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,13.95,217.4,Alluvial Loamy Soil,0.306,479.7,0.9,0.02,0.24107506083303862,479.7,3.1645569620253164,4.495,2.8899999999999997,Low
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,11.7,190.4,Alluvial Loamy Soil,0.303,480.3,0.9,0.02,0.20278729535651246,480.3,3.194888178913738,4.495,2.8899999999999997,Low
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519911,Undera,Vadodara Rural,22.343372,73.137039,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,13.95,217.4,Alluvial Loamy Soil,0.306,477.7,0.9,0.02,0.24107506083303862,477.7,3.1645569620253164,4.495,2.8899999999999997,Low
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,12.6,201.2,Alluvial Loamy Soil,0.315,481.0,0.9,0.02,0.21814324139654254,481.0,3.0769230769230766,4.495,2.8899999999999997,Low
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,13.5,212.0,Alluvial Loamy Soil,0.314,481.0,0.9,0.02,0.2334453638559054,481.0,3.0864197530864197,4.495,2.8899999999999997,Low
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,11.7,190.4,Alluvial Loamy Soil,0.305,477.7,0.9,0.02,0.20278729535651246,477.7,3.1746031746031744,4.495,2.8899999999999997,Low
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,12.15,195.8,Alluvial Loamy Soil,0.312,477.7,0.9,0.02,0.21047175982130567,477.7,3.1055900621118013,4.495,2.8899999999999997,Low
520022,Jarod CT,Vaghodia,22.429672,73.332882,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,13.05,206.6,Alluvial Loamy Soil,0.309,467.3,0.9,0.02,0.2258012668691037,467.3,3.134796238244514,4.495,2.8899999999999997,Low
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,13.05,206.6,Alluvial Loamy Soil,0.298,473.8,0.9,0.02,0.2258012668691037,473.8,3.2467532467532467,4.495,2.8899999999999997,Low
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,11.25,185.0,Alluvial Loamy Soil,0.291,474.5,0.9,0.02,0.19509032201612825,474.5,3.3222591362126246,4.495,2.8899999999999997,Low
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,11.25,185.0,Alluvial Loamy Soil,0.307,480.3,0.9,0.02,0.19509032201612825,480.3,3.1545741324921135,4.495,2.8899999999999997,Low
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,10.8,179.6,Alluvial Loamy Soil,0.307,474.5,0.9,0.02,0.18738131458572463,474.5,3.1545741324921135,4.495,2.8899999999999997,Low
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,12.6,201.2,Alluvial Loamy Soil,0.303,478.4,0.9,0.02,0.21814324139654254,478.4,3.194888178913738,4.495,2.8899999999999997,Low
520943,Bamboj,Dabhoi,22.211975,73.457983,695.0,3.88,4.6,86.33,0.0,5.18,0.0,83.33,0.309,12.15,195.8,Deep Black Cotton Soil,0.351,476.4,0.75,0.98,0.21047175982130567,476.4,2.770083102493075,9.059999999999999,4.6,Very High
520945,Lunadra,Dabhoi,22.206681,73.479518,241.0,4.96,0.0,85.12,0.0,4.96,4.96,51.46,0.264,13.05,206.6,Deep Black Cotton Soil,0.355,475.8,0.75,0.98,0.2258012668691037,475.8,2.73972602739726,9.92,0.0,Very High
520942,Naranpura,Dabhoi,22.204176,73.42546,105.0,0.0,11.43,81.9,0.0,6.67,0.0,100.0,0.359,13.05,206.6,Deep Black Cotton Soil,0.346,474.5,0.75,0.98,0.2258012668691037,474.5,2.808988764044944,6.67,11.43,Very High
520946,Simaliya,Dabhoi,22.19153,73.482411,980.0,12.04,2.14,81.22,0.0,4.59,0.0,100.0,0.272,12.15,195.8,Deep Black Cotton Soil,0.353,475.1,0.75,0.98,0.21047175982130567,475.1,2.7548209366391188,16.63,2.14,Very High
520947,Sunvalja,Dabhoi,22.193872,73.456124,258.0,4.26,3.1,86.82,0.0,5.81,0.0,100.0,0.298,13.05,206.6,Deep Black Cotton Soil,0.349,477.1,0.75,0.98,0.2258012668691037,477.1,2.785515320334262,10.07,3.1,Very High
520941,Karalipura,Dabhoi,22.196452,73.417099,120.0,0.0,2.5,90.0,0.0,0.83,6.67,74.07,0.294,12.6,201.2,Deep Black Cotton Soil,0.349,473.8,0.75,0.98,0.21814324139654254,473.8,2.785515320334262,0.83,2.5,Very High
520948,Dangiwada,Dabhoi,22.186472,73.434297,481.0,4.37,4.57,85.86,0.0,5.2,0.0,75.06,0.307,11.25,185.0,Deep Black Cotton Soil,0.344,477.7,0.75,0.98,0.19509032201612825,477.7,2.824858757062147,9.57,4.57,Very High
520965,Gopalpura,Dabhoi,22.169907,73.49663,462.0,0.0,0.0,100.0,0.0,0.0,0.0,86.58,0.3,0.2,52.4,Deep Black Cotton Soil,0.15,387.6,0.75,0.038,0.003490651415223732,387.6,6.25,0.0,0.0,Low
520950,Vasaipura,Dabhoi,22.178906,73.405451,177.0,6.21,5.08,84.18,0.0,4.52,0.0,95.97,0.306,12.15,195.8,Deep Black Cotton Soil,0.35,477.1,0.75,0.98,0.21047175982130567,477.1,2.7777777777777777,10.73,5.08,Very High
520949,Pragpura,Dabhoi,22.180934,73.423394,256.0,5.06,3.89,83.66,0.0,7.39,0.0,100.0,0.298,11.7,190.4,Deep Black Cotton Soil,0.353,479.7,0.75,0.98,0.20278729535651246,479.7,2.7548209366391188,12.45,3.89,Very High
520964,Akotadar,Dabhoi,22.17537,73.463987,605.0,0.0,15.21,80.17,0.0,4.63,0.0,82.47,0.384,11.25,185.0,Deep Black Cotton Soil,0.36,473.1,0.75,0.98,0.19509032201612825,473.1,2.7027027027027026,4.63,15.21,Very High
520963,Pansoli,Dabhoi,22.166243,73.452333,769.0,0.0,5.45,87.14,0.26,4.81,0.0,37.26,0.319,11.7,190.4,Deep Black Cotton Soil,0.357,472.5,0.75,0.98,0.20278729535651246,472.5,2.7247956403269757,4.81,5.71,Very High
520962,Morpura,Dabhoi,22.16282,73.420509,80.0,7.59,3.8,83.54,0.0,5.06,0.0,100.0,0.294,11.25,185.0,Deep Black Cotton Soil,0.352,473.1,0.75,0.98,0.19509032201612825,473.1,2.7624309392265194,12.649999999999999,3.8,Very High
520966,Vadhvana,Dabhoi,22.150349,73.491283,778.0,0.0,34.19,62.08,0.0,3.73,0.0,100.0,0.5,12.15,195.8,Deep Black Cotton Soil,0.371,475.1,0.9,0.98,0.21047175982130567,475.1,2.6246719160104988,3.73,34.19,Very High
520967,Samsherpura,Dabhoi,22.150824,73.481159,97.0,0.0,12.37,84.54,0.0,3.09,0.0,100.0,0.37,12.15,195.8,Deep Black Cotton Soil,0.381,480.3,0.75,0.98,0.21047175982130567,480.3,2.557544757033248,3.09,12.37,Very High
520968,Kukad,Dabhoi,22.143096,73.46806,597.0,10.72,1.68,82.58,0.0,5.03,0.0,60.85,0.273,12.15,195.8,Deep Black Cotton Soil,0.378,475.8,0.75,0.98,0.21047175982130567,475.8,2.5773195876288657,15.75,1.68,Very High
520969,Timbi,Dabhoi,22.15226,73.418344,244.0,0.0,4.1,87.3,0.0,8.61,0.0,53.99,0.312,10.8,179.6,Deep Black Cotton Soil,0.352,478.4,0.75,0.98,0.18738131458572463,478.4,2.7624309392265194,8.61,4.1,Very High
520970,Tarsana,Dabhoi,22.143425,73.407585,432.0,0.0,5.09,84.26,0.0,5.79,4.86,100.0,0.307,11.7,190.4,Deep Black Cotton Soil,0.353,475.1,0.75,0.98,0.20278729535651246,475.1,2.7548209366391188,5.79,5.09,Very High
520944,Amreshwar,Dabhoi,22.227089,73.472862,574.0,3.3,2.61,86.96,0.0,5.39,0.0,50.0,0.293,13.05,206.6,Deep Black Cotton Soil,0.346,477.1,0.75,0.98,0.2258012668691037,477.1,2.808988764044944,8.69,2.61,Very High
519975,Madodhar,Vaghodia,22.324726,73.419003,918.0,0.0,10.24,84.31,0.0,5.01,0.44,50.26,0.353,13.05,206.6,Alluvial Loamy Soil,0.307,471.2,0.75,0.98,0.2258012668691037,471.2,3.1545741324921135,5.01,10.24,Very High
519974,Sangadol,Vaghodia,22.317903,73.442354,991.0,0.0,1.06,89.51,0.0,5.19,4.24,59.17,0.286,12.15,195.8,Alluvial Loamy Soil,0.348,474.5,0.75,0.98,0.21047175982130567,474.5,2.793296089385475,5.19,1.06,Very High
519971,Chipat,Vaghodia,22.326852,73.514534,97.0,0.0,11.34,86.6,0.0,1.03,1.03,47.62,0.363,11.25,185.0,Alluvial Loamy Soil,0.338,471.2,0.75,0.98,0.19509032201612825,471.2,2.8735632183908044,1.03,11.34,Very High
520012,Kachhota,Vaghodia,22.265121,73.51416,295.0,0.0,0.0,95.25,0.0,0.0,4.75,71.17,0.286,13.95,217.4,Alluvial Loamy Soil,0.345,484.9,0.75,0.98,0.24107506083303862,484.9,2.8169014084507045,0.0,0.0,Very High
519988,Vedpur,Vaghodia,22.312013,73.529351,831.0,27.28,7.45,60.34,0.0,0.84,0.84,100.0,0.255,11.25,185.0,Alluvial Loamy Soil,0.346,475.8,0.9,0.98,0.19509032201612825,475.8,2.808988764044944,28.12,7.45,Very High
519986,Ghodadra,Vaghodia,22.305494,73.459221,552.0,0.0,9.76,82.46,0.0,6.69,1.08,43.86,0.345,13.5,212.0,Alluvial Loamy Soil,0.351,476.4,0.75,0.98,0.2334453638559054,476.4,2.770083102493075,6.69,9.76,Very High
519987,Asha,Vaghodia,22.308156,73.496906,231.0,13.04,1.74,80.43,0.0,3.04,1.74,0.0,0.264,11.7,190.4,Alluvial Loamy Soil,0.333,469.2,0.75,0.98,0.20278729535651246,469.2,2.9154518950437316,16.08,1.74,Very High
519989,Moti Manekpur,Vaghodia,22.298435,73.531655,626.0,3.03,0.0,73.52,0.0,7.18,16.27,100.0,0.232,11.25,185.0,Alluvial Loamy Soil,0.344,471.2,0.75,0.98,0.19509032201612825,471.2,2.824858757062147,10.209999999999999,0.0,Very High
519993,Vasvel,Vaghodia,22.296555,73.472661,810.0,0.0,2.59,74.85,0.0,17.63,3.33,49.42,0.274,12.15,195.8,Alluvial Loamy Soil,0.357,475.1,0.75,0.98,0.21047175982130567,475.1,2.7247956403269757,17.63,2.59,Very High
519992,Saidal,Vaghodia,22.286926,73.50285,924.0,15.69,0.0,70.78,0.0,0.0,13.53,61.16,0.215,12.6,201.2,Alluvial Loamy Soil,0.354,475.8,0.75,0.98,0.21814324139654254,475.8,2.7472527472527473,15.69,0.0,Very High
519985,Timbi,Vaghodia,22.299284,73.418253,185.0,0.0,0.54,85.41,0.0,4.32,9.73,63.92,0.268,13.05,206.6,Alluvial Loamy Soil,0.303,475.1,0.75,0.98,0.2258012668691037,475.1,3.194888178913738,4.32,0.54,Very High
519996,Dankheda,Vaghodia,22.286677,73.436341,230.0,0.0,10.43,77.83,0.0,9.13,2.61,35.2,0.341,12.6,201.2,Alluvial Loamy Soil,0.353,482.9,0.75,0.98,0.21814324139654254,482.9,2.7548209366391188,9.13,10.43,Very High
519990,Nani Manekpur,Vaghodia,22.288167,73.543629,57.0,0.0,0.0,87.72,0.0,3.51,8.77,100.0,0.268,13.95,217.4,Alluvial Loamy Soil,0.353,476.4,0.75,0.98,0.24107506083303862,476.4,2.7548209366391188,3.51,0.0,Very High
519997,Tavra,Vaghodia,22.286469,73.417679,462.0,0.0,1.73,88.53,0.0,4.76,4.98,51.34,0.288,13.05,206.6,Alluvial Loamy Soil,0.311,475.8,0.75,0.98,0.2258012668691037,475.8,3.115264797507788,4.76,1.73,Very High
