village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,male_population,female_population,sc_st_population_share_pct,population_density_per_ha,surface_water_exposure,river_canal_present,tank_pond_lake_present,drainage_quality_score,road_connectivity_score,healthcare_access_score,nearest_town_dist_km,district_hq_dist_km,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,historical_flood_inundation_pct_EXTERNAL_TOFILL,historical_flood_event_count_EXTERNAL_TOFILL,runoff_coefficient_EXTERNAL_TOFILL,building_footprint_density_EXTERNAL_TOFILL,flood_hazard_score_TARGET,flood_damage_estimate_TARGET
520002,Pavlepur,Vaghodia,22.284299,73.289908,1313.0,308.0,681.0,632.0,38.23,1.966,0,0.0,0.0,1,3,0,4.0,4.0,92.5,12.15,0.834,0.001,1082.2,243.2,44.5,3,0.51,0.16,0.49,84.0
520008,Madheli,Vaghodia,22.265344,73.374207,2057.0,434.0,1061.0,996.0,37.72,2.345,1,0.0,1.0,1,3,0,8.0,18.0,90.0,11.7,1.307,0.001,1098.4,244.8,40.9,3,0.52,0.19,0.463,127.5
520004,Umarva,Vaghodia,22.269155,73.310472,1090.0,265.0,594.0,496.0,34.95,1.652,0,0.0,0.0,1,1,1,9.0,9.0,95.0,13.05,1.056,0.001,1087.6,243.2,42.7,3,0.5,0.13,0.473,65.5
520005,Mastupura,Vaghodia,22.258596,73.318803,487.0,131.0,264.0,223.0,62.63,2.064,1,0.0,1.0,1,2,0,13.0,13.0,92.5,12.15,0.202,0.0,1100.2,244.0,48.9,3,0.51,0.17,0.534,34.2
520019,Falod,Vaghodia,22.251891,73.393337,1903.0,422.0,977.0,926.0,23.7,5.143,1,1.0,1.0,1,2,0,8.0,30.0,100.0,13.5,0.473,0.001,1109.2,243.2,48.4,3,0.6,0.41,0.529,159.7
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,85.0,10.8,1.239,0.0,1085.8,244.8,43.5,3,0.51,0.16,0.488,0.0
519906,Nandesari,Vadodara Rural,22.41435,73.095614,8290.0,1717.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,1.095,0.001,850.0,120.0,58.5,3,0.51,0.16,0.708,765.9
519909,Bajwa,Vadodara Rural,22.366252,73.140935,9611.0,1906.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.401,0.001,850.0,120.0,62.9,3,0.51,0.16,0.756,948.2
519907,Ranoli,Vadodara Rural,22.398552,73.131306,11726.0,2511.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,1.995,0.001,850.0,120.0,52.7,3,0.51,0.16,0.645,987.0
519908,Karachiya,Vadodara Rural,22.379471,73.131637,7103.0,1565.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.471,0.001,850.0,120.0,62.5,3,0.51,0.16,0.751,696.1
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,3417.0,884.0,0.0,0.0,,,0,,,0,0,0,0.0,,102.5,13.95,1.587,0.001,1103.8,245.6,38.7,3,0.51,0.16,0.438,195.3
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,3679.0,833.0,0.0,0.0,,,0,,,0,0,0,0.0,,90.0,11.7,0.155,0.001,1105.6,247.2,51.3,3,0.51,0.16,0.543,260.7
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,2242.0,574.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.918,0.001,850.0,120.0,59.6,3,0.51,0.16,0.72,210.7
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,1951.0,603.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,1.394,0.001,850.0,120.0,56.6,3,0.51,0.16,0.687,174.9
519911,Undera,Vadodara Rural,22.343372,73.137039,16902.0,3434.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.478,0.001,850.0,120.0,62.4,3,0.51,0.16,0.751,1656.5
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,1.656,0.001,850.0,120.0,54.9,3,0.51,0.16,0.668,0.0
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.401,0.001,850.0,120.0,62.9,3,0.51,0.16,0.756,0.0
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.656,0.001,850.0,120.0,61.3,3,0.51,0.16,0.738,0.0
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,102.5,13.95,0.5,0.001,1098.4,244.8,46.3,3,0.51,0.16,0.514,0.0
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,102.5,12.6,0.171,0.0,1107.4,245.6,50.3,3,0.51,0.16,0.537,0.0
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,100.0,13.5,0.847,0.001,1107.4,245.6,45.0,3,0.51,0.16,0.49,0.0
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,90.0,11.7,1.387,0.002,1098.4,245.6,40.9,3,0.51,0.16,0.457,0.0
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,0.692,0.001,850.0,120.0,61.1,3,0.51,0.16,0.736,0.0
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,4929.0,1081.0,0.0,0.0,,,0,,,0,0,0,0.0,,92.5,12.15,0.233,0.001,1098.4,244.0,48.7,3,0.51,0.16,0.532,342.2
520022,Jarod CT,Vaghodia,22.429672,73.332882,7200.0,1601.0,0.0,0.0,,,0,,,0,0,0,0.0,,97.5,13.05,1.098,0.0,1069.6,244.0,42.7,3,0.51,0.16,0.472,443.5
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,16604.0,3604.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,1.441,0.0,850.0,120.0,56.3,3,0.51,0.16,0.683,1479.9
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,248.0,60.0,0.0,0.0,,,0,,,0,0,0,0.0,,97.5,13.05,0.978,0.001,1087.6,246.4,42.6,3,0.51,0.16,0.481,15.6
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,87.5,11.25,1.72,0.001,1089.4,247.2,40.1,3,0.51,0.16,0.445,0.0
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,87.5,11.25,0.193,0.001,1105.6,247.2,49.8,3,0.51,0.16,0.552,0.0
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,25.0,0.2,2.62,0.0,850.0,120.0,48.7,3,0.51,0.16,0.601,0.0
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,85.0,10.8,1.728,0.0,1089.4,246.4,40.7,3,0.51,0.16,0.455,0.0
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,0.0,0.0,0.0,,,0,,,0,0,0,0.0,,95.0,12.6,2.846,0.0,1100.2,245.6,29.4,2,0.51,0.16,0.35,0.0
520943,Bamboj,Dabhoi,22.211975,73.457983,1331.0,289.0,708.0,623.0,33.66,1.915,1,1.0,1.0,0,2,0,20.0,55.0,92.5,12.15,0.659,0.001,1094.8,245.6,45.3,3,0.5,0.15,0.502,86.4
520945,Lunadra,Dabhoi,22.206681,73.479518,245.0,55.0,131.0,114.0,71.02,1.017,0,0.0,0.0,1,2,0,17.0,45.0,95.0,13.05,0.048,0.001,1093.0,246.4,49.7,3,0.47,0.08,0.54,16.1
520942,Naranpura,Dabhoi,22.204176,73.42546,180.0,41.0,105.0,75.0,6.67,1.714,1,1.0,1.0,0,2,0,7.0,35.0,95.0,13.05,0.348,0.001,1089.4,247.2,47.4,3,0.5,0.14,0.524,12.1
520946,Simaliya,Dabhoi,22.19153,73.482411,3180.0,669.0,1632.0,1548.0,61.01,3.245,1,1.0,1.0,0,3,1,12.0,47.0,92.5,12.15,1.524,0.0,1091.2,246.4,39.3,3,0.52,0.26,0.444,200.1
520947,Sunvalja,Dabhoi,22.193872,73.456124,492.0,100.0,258.0,234.0,12.8,1.907,0,0.0,0.0,0,2,0,7.0,45.0,97.5,13.05,1.0,0.001,1096.6,244.8,42.9,3,0.5,0.15,0.477,30.4
520941,Karalipura,Dabhoi,22.196452,73.417099,306.0,71.0,165.0,141.0,83.01,2.55,1,1.0,1.0,0,2,0,10.0,46.0,95.0,12.6,0.55,0.001,1087.6,247.2,46.0,3,0.53,0.2,0.514,21.2
520948,Dangiwada,Dabhoi,22.186472,73.434297,737.0,160.0,382.0,355.0,43.83,1.532,1,1.0,1.0,2,2,0,7.0,32.0,87.5,11.25,1.306,0.001,1098.4,246.4,42.1,3,0.49,0.12,0.47,43.6
520965,Gopalpura,Dabhoi,22.169907,73.49663,517.0,107.0,276.0,241.0,74.27,1.119,1,1.0,0.0,2,3,0,14.0,42.0,25.0,0.2,3.111,0.05,850.0,120.0,45.6,3,0.48,0.09,0.562,35.6
520950,Vasaipura,Dabhoi,22.178906,73.405451,534.0,120.0,281.0,253.0,11.24,3.017,0,0.0,0.0,0,3,0,6.0,37.0,87.5,12.15,0.663,0.001,1096.6,244.8,47.4,3,0.53,0.24,0.521,38.8
520949,Pragpura,Dabhoi,22.180934,73.423394,425.0,93.0,229.0,196.0,75.29,1.66,1,1.0,1.0,1,2,1,7.0,35.0,87.5,11.7,0.888,0.001,1103.8,244.8,45.8,3,0.49,0.13,0.499,27.0
520964,Akotadar,Dabhoi,22.17537,73.463987,1395.0,266.0,708.0,687.0,92.9,2.306,0,0.0,0.0,2,2,0,8.0,44.0,87.5,11.25,0.455,0.001,1085.8,245.6,49.1,3,0.52,0.18,0.534,98.9
520963,Pansoli,Dabhoi,22.166243,73.452333,2213.0,425.0,1127.0,1086.0,72.39,2.878,1,1.0,0.0,2,3,0,9.0,40.0,87.5,11.7,0.279,0.0,1084.0,246.4,50.8,3,0.54,0.23,0.55,168.4
520962,Morpura,Dabhoi,22.16282,73.420509,492.0,95.0,254.0,238.0,48.37,6.15,1,1.0,0.0,0,2,0,5.0,30.0,87.5,11.25,1.118,0.0,1085.8,244.8,43.7,3,0.62,0.49,0.502,41.4
520966,Vadhvana,Dabhoi,22.150349,73.491283,1357.0,301.0,694.0,663.0,50.33,1.744,1,1.0,1.0,1,1,1,8.0,46.0,92.5,12.15,2.571,0.001,1091.2,246.4,32.0,2,0.5,0.14,0.368,64.0
520967,Samsherpura,Dabhoi,22.150824,73.481159,383.0,93.0,195.0,188.0,99.48,3.948,1,1.0,1.0,0,1,0,7.0,46.0,92.5,12.15,2.305,0.0,1105.6,246.4,33.8,2,0.57,0.32,0.397,22.6
520968,Kukad,Dabhoi,22.143096,73.46806,1501.0,278.0,773.0,728.0,57.63,2.514,1,1.0,1.0,0,2,0,4.0,35.0,92.5,12.15,2.614,0.0,1093.0,246.4,31.3,2,0.5,0.2,0.365,74.0
520969,Timbi,Dabhoi,22.15226,73.418344,1001.0,204.0,519.0,482.0,62.74,4.102,1,1.0,1.0,1,3,0,3.0,40.0,85.0,10.8,1.69,0.0,1100.2,246.4,40.4,3,0.57,0.33,0.467,69.9
520970,Tarsana,Dabhoi,22.143425,73.407585,1108.0,228.0,571.0,537.0,48.19,2.565,1,1.0,1.0,2,3,0,3.0,30.0,87.5,11.7,1.318,0.0,1091.2,247.2,42.4,3,0.53,0.21,0.476,71.8
520944,Amreshwar,Dabhoi,22.227089,73.472862,788.0,212.0,411.0,377.0,46.83,1.373,1,0.0,1.0,0,2,1,17.0,50.0,97.5,13.05,0.626,0.001,1096.6,244.8,47.0,3,0.48,0.11,0.501,49.3
519975,Madodhar,Vaghodia,22.324726,73.419003,4634.0,984.0,2433.0,2201.0,28.85,5.048,1,0.0,1.0,1,3,0,2.0,20.0,97.5,13.05,0.355,0.0,1080.4,246.4,47.2,3,0.6,0.4,0.538,392.7
519974,Sangadol,Vaghodia,22.317903,73.442354,2626.0,561.0,1361.0,1265.0,27.38,2.65,0,0.0,0.0,1,2,1,5.0,25.0,92.5,12.15,1.298,0.0,1089.4,246.4,40.5,3,0.53,0.21,0.462,165.1
519971,Chipat,Vaghodia,22.326852,73.514534,408.0,76.0,216.0,192.0,14.46,4.206,0,0.0,0.0,1,2,0,13.0,35.0,87.5,11.25,2.448,0.0,1080.4,247.2,34.2,2,0.58,0.34,0.404,24.8
520012,Kachhota,Vaghodia,22.265121,73.51416,263.0,70.0,143.0,120.0,34.6,0.892,1,1.0,1.0,1,2,0,14.0,34.0,102.5,13.95,1.042,0.001,1118.2,244.8,45.8,3,0.48,0.07,0.471,14.9
519988,Vedpur,Vaghodia,22.312013,73.529351,1603.0,343.0,823.0,780.0,18.4,1.929,1,1.0,1.0,1,2,1,16.0,40.0,85.0,11.25,2.195,0.0,1093.0,248.0,36.9,2,0.45,0.15,0.414,85.9
519986,Ghodadra,Vaghodia,22.305494,73.459221,1564.0,323.0,826.0,738.0,38.94,2.833,1,1.0,0.0,1,2,0,5.0,28.0,100.0,13.5,0.91,0.001,1094.8,246.4,43.8,3,0.53,0.23,0.489,105.8
519987,Asha,Vaghodia,22.308156,73.496906,336.0,87.0,182.0,154.0,47.62,1.455,1,0.0,1.0,1,2,0,10.0,22.0,90.0,11.7,1.351,0.0,1075.0,248.0,41.0,3,0.47,0.12,0.454,19.2
519989,Moti Manekpur,Vaghodia,22.298435,73.531655,806.0,158.0,410.0,396.0,23.95,1.288,1,1.0,1.0,1,2,0,18.0,42.0,87.5,11.25,1.071,0.0,1080.4,248.8,44.3,3,0.48,0.1,0.486,48.5
519993,Vasvel,Vaghodia,22.296555,73.472661,1880.0,436.0,994.0,886.0,50.11,2.321,0,0.0,0.0,1,2,1,6.0,25.0,92.5,12.15,1.535,0.0,1091.2,246.4,39.4,3,0.52,0.19,0.444,111.7
519992,Saidal,Vaghodia,22.286926,73.50285,1792.0,358.0,923.0,869.0,60.32,1.939,1,1.0,1.0,1,2,0,11.0,32.0,95.0,12.6,2.245,0.0,1093.0,246.4,33.7,2,0.48,0.16,0.388,90.7
519985,Timbi,Vaghodia,22.299284,73.418253,685.0,148.0,351.0,334.0,13.43,3.703,0,0.0,0.0,1,3,0,2.0,22.0,97.5,13.05,1.294,0.001,1091.2,245.6,40.3,3,0.56,0.3,0.466,46.7
519996,Dankheda,Vaghodia,22.286677,73.436341,794.0,161.0,405.0,389.0,50.76,3.452,1,1.0,0.0,1,3,0,12.0,22.0,95.0,12.6,0.289,0.001,1112.8,245.6,48.1,3,0.55,0.28,0.535,61.2
519990,Nani Manekpur,Vaghodia,22.288167,73.543629,207.0,46.0,103.0,104.0,44.44,3.632,1,1.0,1.0,1,2,0,18.0,48.0,97.5,13.95,0.43,0.0,1094.8,248.0,47.0,3,0.56,0.29,0.528,15.9
519997,Tavra,Vaghodia,22.286469,73.417679,1427.0,290.0,714.0,713.0,35.88,3.089,0,0.0,0.0,1,2,0,2.0,22.0,97.5,13.05,1.103,0.001,1093.0,247.2,42.2,3,0.54,0.25,0.477,95.7
519994,Chandpur,Vaghodia,22.285523,73.475938,378.0,85.0,196.0,182.0,61.9,1.109,1,1.0,0.0,1,2,0,12.0,29.0,100.0,13.5,2.684,0.0,1123.6,248.0,32.7,3,0.48,0.09,0.358,16.6
520013,Rustampura,Vaghodia,22.276456,73.536888,1460.0,288.0,768.0,692.0,60.07,6.822,1,1.0,1.0,1,2,1,16.0,40.0,100.0,13.5,0.785,0.001,1096.6,247.2,46.8,3,0.65,0.55,0.516,131.4
519995,Ambali,Vaghodia,22.278101,73.446408,934.0,206.0,487.0,447.0,35.01,2.42,1,1.0,0.0,1,3,0,9.0,24.0,97.5,13.05,0.688,0.001,1076.8,247.2,45.0,3,0.52,0.19,0.503,62.9
520010,Gugalpur,Vaghodia,22.267272,73.467115,448.0,105.0,221.0,227.0,50.89,1.085,1,0.0,1.0,1,3,1,7.0,27.0,95.0,13.05,2.216,0.0,1109.2,244.0,36.0,3,0.48,0.09,0.389,21.4
520009,Vejalpur,Vaghodia,22.27193,73.405579,1589.0,346.0,841.0,748.0,38.77,3.765,1,1.0,1.0,1,1,0,5.0,25.0,95.0,12.6,0.919,0.001,1089.4,244.8,43.5,3,0.56,0.3,0.492,114.3
520011,Khervadi,Vaghodia,22.262781,73.483262,1207.0,253.0,631.0,576.0,70.17,2.273,1,1.0,1.0,1,3,1,10.0,30.0,100.0,13.5,1.598,0.0,1112.8,243.2,41.4,3,0.52,0.18,0.438,70.2
520018,Vyara,Vaghodia,22.252538,73.422919,4994.0,1097.0,2541.0,2453.0,63.42,2.198,1,1.0,1.0,1,2,0,7.0,30.0,90.0,12.6,1.556,0.001,1080.4,246.4,39.3,3,0.52,0.18,0.447,296.3
520014,Ghoda,Vaghodia,22.264944,73.528892,554.0,116.0,291.0,263.0,3.97,2.541,1,1.0,1.0,1,2,0,17.0,41.0,107.5,14.85,0.04,0.001,1112.8,245.6,53.1,4,0.53,0.2,0.549,41.1
520015,Nurpuri,Vaghodia,22.255319,73.516521,356.0,86.0,179.0,177.0,4.21,1.29,1,1.0,1.0,1,3,0,20.0,38.0,102.5,13.05,0.412,0.001,1112.8,246.4,50.5,4,0.49,0.1,0.518,22.8
520016,Tarsva,Vaghodia,22.247893,73.482445,1537.0,276.0,772.0,765.0,57.64,1.392,1,1.0,1.0,1,3,0,13.0,35.0,97.5,13.05,0.537,0.0,1105.6,243.2,49.4,4,0.49,0.11,0.508,97.5
520017,Jambuwada,Vaghodia,22.235421,73.446638,1233.0,281.0,626.0,607.0,77.45,1.715,1,0.0,1.0,1,2,0,11.0,29.0,97.5,13.05,0.561,0.001,1098.4,245.6,47.4,3,0.5,0.14,0.508,80.3
520020,Antoli,Vaghodia,22.221961,73.417043,1292.0,303.0,659.0,633.0,56.73,2.239,1,1.0,0.0,1,2,0,15.0,32.0,90.0,11.7,1.029,0.001,1084.0,247.2,42.9,3,0.52,0.18,0.484,83.0
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,1336.0,275.0,695.0,641.0,69.39,2.201,1,0.0,1.0,1,2,1,12.0,32.0,90.0,11.7,0.386,0.001,1082.2,245.6,47.7,3,0.52,0.18,0.528,93.6
519991,Koba,Vaghodia,22.284556,73.521797,0.0,0.0,0.0,0.0,,0.0,0,,,0,0,0,15.0,39.0,97.5,13.5,2.243,0.001,1080.4,247.2,34.7,2,0.34,0.05,0.367,0.0
519940,Adiran,Vaghodia,22.436866,73.411595,2423.0,518.0,1236.0,1187.0,12.34,3.139,1,1.0,1.0,1,1,0,18.0,24.0,92.5,12.15,0.16,0.0,1082.2,244.8,48.9,3,0.54,0.25,0.542,184.7
519955,Navgam,Vaghodia,22.407331,73.435575,1353.0,312.0,695.0,658.0,22.91,3.324,1,1.0,1.0,1,3,0,20.0,26.0,97.5,12.6,1.187,0.0,1071.4,246.4,41.5,3,0.55,0.27,0.473,91.4
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,3574.0,728.0,1849.0,1725.0,22.19,1.212,1,0.0,1.0,1,2,1,20.0,28.0,92.5,12.15,0.824,0.001,1075.0,245.6,44.3,3,0.49,0.1,0.489,216.3
519956,Gutal,Vaghodia,22.373695,73.447886,3767.0,770.0,1885.0,1882.0,21.79,2.207,0,0.0,0.0,1,3,1,9.0,29.0,92.5,12.15,0.715,0.0,1096.6,246.4,46.2,3,0.52,0.18,0.501,250.5
519964,Juna Rampura,Vaghodia,22.3582,73.410424,1280.0,269.0,675.0,605.0,56.25,4.142,1,0.0,1.0,1,2,0,8.0,23.0,105.0,14.4,2.076,0.0,1093.0,244.8,37.7,3,0.57,0.33,0.413,79.1
519967,Dundelav,Vaghodia,22.347733,73.465353,599.0,117.0,302.0,297.0,40.73,2.674,0,0.0,0.0,1,2,0,9.0,29.0,97.5,13.05,0.557,0.001,1069.6,244.8,45.9,3,0.53,0.21,0.513,41.8
519973,Goraj,Vaghodia,22.332591,73.47929,5093.0,1073.0,2526.0,2567.0,42.67,3.564,1,1.0,1.0,1,2,1,10.0,30.0,97.5,13.05,0.313,0.001,1100.2,246.4,48.3,3,0.56,0.29,0.535,395.4
519965,Nava Rampura,Vaghodia,22.344775,73.408848,608.0,123.0,311.0,297.0,13.82,2.252,1,0.0,1.0,1,2,0,4.0,22.0,97.5,13.05,1.446,0.0,1093.0,244.8,40.6,3,0.52,0.18,0.449,36.2
519966,Vesaniya,Vaghodia,22.342325,73.438877,1007.0,224.0,529.0,478.0,4.77,2.358,1,0.0,1.0,1,3,0,7.0,27.0,100.0,13.5,2.788,0.0,1080.4,244.8,30.1,2,0.52,0.19,0.355,47.9
519968,Valva,Vaghodia,22.342418,73.503181,700.0,151.0,358.0,342.0,20.57,2.767,1,1.0,0.0,1,2,0,12.0,34.0,92.5,12.15,0.619,0.001,1094.8,246.4,45.8,3,0.53,0.22,0.509,48.9
519969,Hamirpuri,Vaghodia,22.339955,73.525062,127.0,32.0,73.0,54.0,64.57,1.74,1,0.0,1.0,1,2,0,12.0,34.0,95.0,12.6,2.02,0.0,1082.2,248.0,35.5,2,0.5,0.14,0.407,6.6
519970,Dharola,Vaghodia,22.334722,73.546397,283.0,60.0,151.0,132.0,27.56,0.493,0,0.0,0.0,1,2,0,15.0,37.0,97.5,11.7,3.608,0.05,1071.4,246.4,24.5,2,0.3,0.05,0.266,8.9
519972,Gambhirpura,Vaghodia,22.333731,73.521104,711.0,137.0,350.0,361.0,35.3,8.887,1,0.0,1.0,1,2,0,13.0,35.0,92.5,12.15,2.311,0.0,1084.0,247.2,33.2,2,0.72,0.71,0.42,57.4
519768,Wankaner,Savli,22.552458,73.177017,8770.0,1598.0,4596.0,4174.0,7.17,5.344,1,1.0,1.0,2,2,1,5.0,36.0,92.5,11.7,2.523,0.001,1066.0,247.2,31.3,2,0.61,0.43,0.388,547.4
519787,Bhadarva,Savli,22.510437,73.129922,5951.0,1253.0,3069.0,2882.0,7.14,11.02,0,0.0,0.0,2,2,1,12.0,32.0,105.0,14.4,1.382,0.001,1082.2,247.2,39.6,3,0.78,0.75,0.494,578.8
519794,Ranipura B,Savli,22.50843,73.174065,482.0,96.0,255.0,227.0,0.0,0.699,1,0.0,1.0,0,2,0,10.0,40.0,100.0,12.6,1.648,0.001,1076.8,246.4,37.7,2,0.47,0.06,0.428,24.6
519790,Khandi,Savli,22.499195,73.100319,1467.0,300.0,763.0,704.0,0.95,13.216,1,1.0,0.0,0,2,0,19.0,22.0,97.5,12.15,1.105,0.001,1080.4,246.4,41.8,3,0.85,0.75,0.523,151.1
519789,Jalampura,Savli,22.502329,73.105973,837.0,163.0,431.0,406.0,0.0,4.756,1,1.0,0.0,2,2,0,17.0,24.0,97.5,13.5,1.357,0.001,1071.4,248.0,40.1,3,0.59,0.38,0.467,60.7
519792,Raniya,Savli,22.495709,73.133102,3279.0,705.0,1711.0,1568.0,10.95,4.822,1,0.0,1.0,2,2,0,13.0,26.0,107.5,14.85,2.948,0.001,1076.8,247.2,28.5,2,0.59,0.39,0.356,182.5
519793,Mahapura,Savli,22.495327,73.160927,694.0,139.0,358.0,336.0,2.74,5.832,1,0.0,1.0,1,2,0,14.0,24.0,105.0,14.4,1.559,0.0,1078.6,246.4,38.4,3,0.62,0.47,0.457,52.5
519810,Anjesar,Savli,22.480895,73.17266,2334.0,438.0,1262.0,1072.0,14.4,4.387,1,1.0,0.0,1,2,0,12.0,24.0,90.0,11.7,0.322,0.001,1071.4,247.2,47.5,3,0.58,0.35,0.542,192.1
519791,Poicha Raniya,Savli,22.475894,73.114821,2945.0,590.0,1553.0,1392.0,20.92,3.83,1,1.0,0.0,1,2,1,16.0,18.0,95.0,12.15,2.597,0.0,1084.0,248.0,31.1,2,0.56,0.31,0.376,163.2
519811,Moksi,Savli,22.468066,73.147281,5706.0,1248.0,2974.0,2732.0,8.53,4.775,1,1.0,1.0,2,2,1,22.0,26.0,97.5,13.05,0.31,0.001,1073.2,248.8,46.9,3,0.59,0.38,0.541,479.2
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,3711.0,712.0,1930.0,1781.0,4.28,3.383,1,1.0,1.0,0,2,1,10.0,35.0,100.0,14.4,2.929,0.001,1075.0,246.4,28.6,2,0.55,0.27,0.351,186.1
519788,Parthampura Khandi,Savli,22.511161,73.118198,898.0,195.0,466.0,432.0,17.15,2.906,1,1.0,1.0,2,2,0,15.0,26.0,92.5,12.15,0.84,0.001,1073.2,248.0,43.5,3,0.54,0.23,0.496,61.6
519824,Dodka,Vadodara Rural,22.455062,73.112726,3724.0,716.0,1969.0,1755.0,5.91,4.836,1,0.0,1.0,2,2,1,9.0,28.0,90.0,12.15,2.382,0.0,1093.0,248.8,33.0,2,0.6,0.39,0.402,234.1
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,3974.0,796.0,2129.0,1845.0,5.23,7.964,1,0.0,1.0,2,2,1,10.0,22.0,97.5,13.05,0.691,0.001,1062.4,247.2,44.6,3,0.69,0.64,0.529,387.9
519747,Ankaliya,Savli,22.616419,73.377167,1067.0,240.0,571.0,496.0,21.37,2.409,1,1.0,1.0,1,2,0,12.0,40.0,97.5,13.05,1.111,0.001,1075.0,248.0,41.7,3,0.52,0.19,0.474,67.7
519756,Lachhanpura,Savli,22.614795,73.22513,1201.0,252.0,623.0,578.0,14.32,4.882,0,0.0,0.0,0,2,0,9.0,45.0,87.5,11.25,1.113,0.001,1078.6,248.8,43.3,3,0.6,0.39,0.502,94.3
519750,Mevli,Savli,22.614616,73.329978,3775.0,755.0,1989.0,1786.0,7.42,4.135,1,1.0,1.0,0,2,1,13.0,45.0,95.0,12.6,1.244,0.002,1075.0,249.6,41.0,3,0.57,0.33,0.473,267.2
519748,Dhantej,Savli,22.597216,73.356397,5470.0,1173.0,2819.0,2651.0,11.81,3.438,1,1.0,0.0,1,2,1,16.0,40.0,95.0,12.6,0.272,0.001,1109.2,251.2,48.8,3,0.55,0.28,0.539,424.6
519795,Namisara,Savli,22.515105,73.189227,2102.0,476.0,1113.0,989.0,14.03,2.158,1,1.0,1.0,0,2,1,9.0,34.0,85.0,11.25,0.896,0.001,1076.8,247.2,45.7,3,0.51,0.17,0.513,141.9
519734,Latva,Desar,22.667525,73.366624,1635.0,348.0,856.0,779.0,3.55,5.125,0,0.0,0.0,0,2,0,12.0,54.0,87.5,11.25,0.061,0.001,1078.6,250.4,50.7,3,0.6,0.41,0.576,149.4
519724,Bhila,Desar,22.666808,73.359725,325.0,80.0,176.0,149.0,0.0,2.642,0,0.0,0.0,0,2,0,13.0,55.0,90.0,11.7,0.512,0.001,1069.6,248.8,46.4,3,0.53,0.21,0.522,23.1
519730,Vansiya,Desar,22.664588,73.398534,1144.0,256.0,607.0,537.0,4.11,4.417,0,0.0,0.0,1,2,0,19.0,61.0,87.5,11.25,0.361,0.001,1078.6,250.4,48.6,3,0.58,0.35,0.552,95.9
