village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET
519987,Asha,Vaghodia,22.308156,73.496906,13.04,1.74,3.04,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.564
519989,Moti Manekpur,Vaghodia,22.298435,73.531655,3.03,0.0,7.18,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.569
519993,Vasvel,Vaghodia,22.296555,73.472661,0.0,2.59,17.63,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.595
519992,Saidal,Vaghodia,22.286926,73.50285,15.69,0.0,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.583
519985,Timbi,Vaghodia,22.299284,73.418253,0.0,0.54,4.32,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.616
519996,Dankheda,Vaghodia,22.286677,73.436341,0.0,10.43,9.13,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.609
519990,Nani Manekpur,Vaghodia,22.288167,73.543629,0.0,0.0,3.51,97.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1094.8,0.0,0,0.638
519997,Tavra,Vaghodia,22.286469,73.417679,0.0,1.73,4.76,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.616
519994,Chandpur,Vaghodia,22.285523,73.475938,0.0,0.94,17.69,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1123.6,0.0,0,0.631
520013,Rustampura,Vaghodia,22.276456,73.536888,0.0,13.15,7.04,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.627
519995,Ambali,Vaghodia,22.278101,73.446408,0.0,5.99,5.72,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.614
520010,Gugalpur,Vaghodia,22.267272,73.467115,0.0,13.8,5.33,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1109.2,0.0,0,0.618
520009,Vejalpur,Vaghodia,22.27193,73.405579,0.0,1.9,5.46,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.606
520011,Khervadi,Vaghodia,22.262781,73.483262,0.0,0.75,1.89,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1112.8,0.0,0,0.629
520018,Vyara,Vaghodia,22.252538,73.422919,0.0,10.33,6.04,90.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.604
520014,Ghoda,Vaghodia,22.264944,73.528892,0.0,0.0,3.67,107.5,14.85,171.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.29,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.661
520015,Nurpuri,Vaghodia,22.255319,73.516521,0.0,0.0,0.0,102.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.619
520016,Tarsva,Vaghodia,22.247893,73.482445,0.0,1.54,6.52,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1105.6,0.0,0,0.618
520017,Jambuwada,Vaghodia,22.235421,73.446638,0.0,2.78,5.01,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.617
520020,Antoli,Vaghodia,22.221961,73.417043,0.0,5.88,10.55,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.584
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,0.0,5.61,14.19,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.584
519991,Koba,Vaghodia,22.284556,73.521797,56.82,0.0,0.65,97.5,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.54
519940,Adiran,Vaghodia,22.436866,73.411595,0.0,2.33,4.93,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.594
519955,Navgam,Vaghodia,22.407331,73.435575,0.0,19.61,4.17,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.603
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,0.0,0.31,4.36,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519956,Gutal,Vaghodia,22.373695,73.447886,0.0,2.28,12.83,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1096.6,0.0,0,0.596
519964,Juna Rampura,Vaghodia,22.3582,73.410424,0.0,3.56,2.91,105.0,14.4,166.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.25,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.647
519967,Dundelav,Vaghodia,22.347733,73.465353,0.0,4.93,1.35,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.613
519973,Goraj,Vaghodia,22.332591,73.47929,0.0,7.07,5.25,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.617
519965,Nava Rampura,Vaghodia,22.344775,73.408848,0.0,4.09,4.83,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.616
519966,Vesaniya,Vaghodia,22.342325,73.438877,0.0,1.42,10.66,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.625
519968,Valva,Vaghodia,22.342418,73.503181,0.0,12.34,2.13,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.596
519969,Hamirpuri,Vaghodia,22.339955,73.525062,0.0,15.07,9.59,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.605
519970,Dharola,Vaghodia,22.334722,73.546397,79.97,1.05,0.0,97.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.05,0,0.463
519972,Gambhirpura,Vaghodia,22.333731,73.521104,0.0,6.25,12.5,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.594
519768,Wankaner,Savli,22.552458,73.177017,0.0,3.53,5.97,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.582
519787,Bhadarva,Savli,22.510437,73.129922,0.0,8.16,20.92,105.0,14.4,166.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.25,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.646
519794,Ranipura B,Savli,22.50843,73.174065,0.0,0.0,0.0,100.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.604
519790,Khandi,Savli,22.499195,73.100319,0.0,19.83,11.57,97.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.594
519789,Jalampura,Savli,22.502329,73.105973,0.0,16.85,11.24,97.5,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.624
519792,Raniya,Savli,22.495709,73.133102,0.0,0.62,4.46,107.5,14.85,171.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.29,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.656
519793,Mahapura,Savli,22.495327,73.160927,0.0,0.85,4.27,105.0,14.4,166.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.25,Alluvial Plain / Valley Fill,1078.6,0.0,0,0.645
519810,Anjesar,Savli,22.480895,73.17266,0.0,3.19,5.07,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.583
519791,Poicha Raniya,Savli,22.475894,73.114821,0.0,3.9,5.07,95.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.594
519811,Moksi,Savli,22.468066,73.147281,0.0,0.0,2.75,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.613
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,0.0,24.7,0.0,100.0,14.4,166.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.25,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.645
519788,Parthampura Khandi,Savli,22.511161,73.118198,0.0,20.31,14.77,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.593
519824,Dodka,Vadodara Rural,22.455062,73.112726,0.0,6.09,22.46,90.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.595
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,0.0,3.61,7.03,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1062.4,0.001,0,0.612
519747,Ankaliya,Savli,22.616419,73.377167,0.0,4.74,0.9,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.613
519756,Lachhanpura,Savli,22.614795,73.22513,0.0,40.89,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519750,Mevli,Savli,22.614616,73.329978,0.0,14.99,5.8,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.604
519748,Dhantej,Savli,22.597216,73.356397,0.0,5.03,5.09,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.608
519795,Namisara,Savli,22.515105,73.189227,0.0,2.46,1.95,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.573
519734,Latva,Desar,22.667525,73.366624,0.0,0.0,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519724,Bhila,Desar,22.666808,73.359725,0.0,43.9,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.582
519730,Vansiya,Desar,22.664588,73.398534,0.0,2.32,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,0.0,64.97,0.0,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1087.6,0.002,0,0.574
519721,Gorsan,Desar,22.66062,73.317646,0.0,23.53,0.0,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.002,0,0.573
519720,Shihora,Desar,22.657088,73.2868,0.0,44.57,0.4,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1062.4,0.003,0,0.581
519733,Limdi,Desar,22.654626,73.385685,0.0,7.82,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.584
519731,Ghanta,Desar,22.65819,73.403154,0.0,28.24,0.0,87.5,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.562
519738,Nhara,Savli,22.646613,73.312436,0.0,39.89,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.002,0,0.582
519732,Andrakhiya,Desar,22.650172,73.392421,0.0,9.63,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.583
519737,Gutardi,Savli,22.642703,73.334373,0.0,23.7,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1058.8,0.001,0,0.57
519736,Sandhasal,Desar,22.644957,73.351477,0.0,0.0,9.03,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.593
519735,Vav,Desar,22.641302,73.3653,0.0,0.0,0.0,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.616
519740,Ajabpura,Savli,22.641095,73.26504,0.0,48.09,0.0,90.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.003,0,0.592
519741,Amarapura,Savli,22.630837,73.247017,0.0,30.47,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1084.0,0.002,0,0.574
519745,Zumkha,Savli,22.628964,73.320551,0.0,16.86,0.0,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1071.4,0.002,0,0.603
519746,Dipapura,Savli,22.627892,73.344346,0.0,12.62,0.0,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1057.0,0.001,0,0.58
519751,Vitoj,Savli,22.612199,73.311078,0.0,7.06,19.06,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.597
519742,Kalupura,Savli,22.620001,73.252806,42.2,19.27,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1073.2,0.002,0,0.52
519749,Narpura,Savli,22.612873,73.347288,0.0,0.0,0.0,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1091.2,0.002,0,0.637
519752,Samantpura,Savli,22.610941,73.290607,0.0,27.91,0.0,92.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.612
519757,Rupankui,Savli,22.603019,73.212801,0.0,34.99,0.0,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519755,Rasawadi,Savli,22.606542,73.250407,0.0,0.61,4.91,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.582
519753,Gangadiyapura,Savli,22.602837,73.281439,0.0,0.0,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.582
519760,Dungrapura,Savli,22.599649,73.324299,0.0,8.14,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519758,Kanoda,Savli,22.596876,73.199142,0.0,32.64,0.0,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1062.4,0.001,0,0.571
519759,Rasulpur,Savli,22.594845,73.232122,0.0,0.5,0.0,87.5,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.563
519763,Vasanpura,Savli,22.584223,73.309628,0.0,2.39,4.78,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.591
519766,Poicha Kanoda,Savli,22.583638,73.180915,0.0,15.25,0.28,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519764,Muval,Savli,22.578348,73.26441,0.0,1.26,9.9,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286
519761,Tulsipura,Savli,22.567101,73.363504,0.0,4.21,4.89,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1067.8,0.001,0,0.603
519762,Kamalpura,Savli,22.574665,73.339106,0.0,1.14,5.04,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583
519767,Mevaliapura,Savli,22.571804,73.181615,0.0,0.0,11.11,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519765,Sardarpura,Savli,22.567424,73.196341,0.0,0.0,5.43,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.05,0,0.605
519771,Moti Bhadol,Savli,22.548218,73.316037,0.0,0.77,8.94,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.0,0,0.582
519770,Charanpura,Savli,22.561883,73.301134,0.0,0.0,2.38,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1075.0,0.05,0,0.604
519769,Javla,Savli,22.552921,73.254503,0.0,0.23,4.76,92.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.614
519772,Vadiya K,Savli,22.55089,73.339853,0.0,0.0,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.592
519784,Gothada,Savli,22.535905,73.224501,0.0,0.82,6.2,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.561
519782,Sherpura,Savli,22.546389,73.290402,0.0,0.79,1.88,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.605
519773,Mal Ankaliya,Savli,22.546901,73.358528,0.0,0.4,5.0,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.561
519774,Kambola,Savli,22.539939,73.389336,0.0,0.0,5.07,85.0,10.35,119.6,Quaternary Alluvium,Alluvial Loamy Soil,0.93,Alluvial Plain / Valley Fill,1066.0,0.05,0,0.551
519779,Ranipura Samlaya,Savli,22.52818,73.342841,0.0,11.76,33.33,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.592
519780,Nani Bhadol,Savli,22.522203,73.317746,0.0,1.26,5.05,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.582
519783,Karachiya,Savli,22.526843,73.263858,0.0,1.52,5.03,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593
519781,Samlaya,Savli,22.523995,73.290581,0.0,0.64,0.56,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.592
519785,Ranchhodpura,Savli,22.532442,73.183961,0.0,0.0,0.0,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.604
519777,Mudhela,Savli,22.50827,73.397671,0.0,2.93,0.93,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.605
519778,Ghantiyal,Savli,22.517542,73.377275,0.0,0.15,4.57,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.604
519796,Bautha,Savli,22.511578,73.213664,0.0,6.07,5.83,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573
519798,Pasva,Savli,22.501273,73.255812,0.0,2.94,5.12,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.574
519799,Mota Motipura,Savli,22.504195,73.273909,0.0,0.44,0.0,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583
519802,Lotna,Savli,22.504372,73.36037,0.0,2.26,4.53,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.602
519801,Gangadiya,Savli,22.505454,73.33713,0.0,1.99,4.4,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.614
519800,Pratapnagar,Savli,22.499167,73.293923,0.0,0.0,2.27,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.594
519805,Vadadala,Savli,22.486995,73.319058,0.0,2.5,3.93,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.571
519797,Lasundra,Savli,22.501698,73.232756,5.84,4.02,2.01,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.573
519803,Sadra,Savli,22.501871,73.377151,0.0,1.32,5.59,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1078.6,0.0,0,0.625
519809,Tundav,Savli,22.482954,73.20198,3.42,2.73,1.4,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.567
519804,Adalwada,Savli,22.483591,73.353783,0.0,1.38,4.3,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.572
519807,Subhelav,Savli,22.48513,73.244201,0.0,2.25,4.95,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.573
519808,Paldi,Savli,22.480526,73.22466,0.0,0.92,2.76,87.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.592
519822,Dhanora,Savli,22.46833,73.335342,0.0,12.15,4.86,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.583
519806,Chandranagar,Savli,22.474179,73.25903,0.0,5.61,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.593
519814,Lamdapura,Savli,22.468742,73.226131,0.0,0.0,5.25,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.582
519813,Manjusar,Savli,22.443886,73.19595,0.0,4.91,0.64,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.576
519816,Alindra,Savli,22.453463,73.236236,0.0,0.37,1.35,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.593
519819,Khokhar,Savli,22.458132,73.261182,0.0,2.02,12.43,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.614
519812,Kunpad,Savli,22.456832,73.177151,0.0,1.33,4.38,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.609
519823,Haripura,Savli,22.455581,73.339935,0.0,3.23,3.77,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.572
519821,Garadhiya,Savli,22.452432,73.313987,0.0,2.23,8.92,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.594
519815,Zumkal,Savli,22.450561,73.219561,0.0,0.9,4.95,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.583
